Ulasan,Term,TF,IDF,TF-IDF
 ulasan2,siang,1,2.252762968495368,0.13726467804921294
 ulasan2,sil,1,2.252762968495368,0.13726467804921294
 ulasan2,tenor,3,2.252762968495368,0.4117940341476388
 ulasan2,tidak,1,1.1541506798272583,0.07032436332730609
 ulasan2,unggul,1,2.252762968495368,0.13726467804921294
 ulasan3,ada,1,2.252762968495368,0.18810208840470596
 ulasan3,bantu,1,1.8472978603872037,0.15424640332953538
 ulasan3,barcode,1,2.252762968495368,0.18810208840470596
 ulasan3,bisa,1,1.336472236621213,0.11159328447735686
 ulasan3,kayak,1,2.252762968495368,0.18810208840470596
 ulasan3,kecewa,1,2.252762968495368,0.18810208840470596
 ulasan3,kredivo,3,2.252762968495368,0.5643062652141179
 ulasan3,laku,1,1.8472978603872037,0.15424640332953538
 ulasan3,memindai,1,2.252762968495368,0.18810208840470596
 ulasan3,mesin,1,2.252762968495368,0.18810208840470596
 ulasan3,qris,3,1.8472978603872037,0.4627392099886062
 ulasan3,semua,1,2.252762968495368,0.18810208840470596
 ulasan3,stop,1,2.252762968495368,0.18810208840470596
 ulasan3,tidak,3,1.1541506798272583,0.2891091822512771
 ulasan3,toko,1,1.8472978603872037,0.15424640332953538
 ulasan3,transaksi,1,1.5596157879354227,0.13022541249226294
 ulasan4,bayar,1,1.336472236621213,0.11994192271890766
 ulasan4,beli,1,1.8472978603872037,0.16578605311661485
 ulasan4,biar,1,2.252762968495368,0.20217458654763626
 ulasan4,bisa,2,1.336472236621213,0.23988384543781532
 ulasan4,dipake,1,2.252762968495368,0.20217458654763626
 ulasan4,doang,1,2.252762968495368,0.20217458654763626
 ulasan4,gilir,2,2.252762968495368,0.4043491730952725
 ulasan4,gitu,1,2.252762968495368,0.20217458654763626
 ulasan4,limit,1,1.336472236621213,0.11994192271890766
 ulasan4,ngajuin,1,2.252762968495368,0.20217458654763626
 ulasan4,nunggu,2,2.252762968495368,0.4043491730952725
 ulasan4,oren,1,2.252762968495368,0.20217458654763626
 ulasan4,pinjam,1,2.252762968495368,0.20217458654763626
 ulasan4,puas,1,2.252762968495368,0.20217458654763626
 ulasan4,pulsa,1,1.5596157879354227,0.13996797777158523
 ulasan4,suruh,1,2.252762968495368,0.20217458654763626
 ulasan4,tidak,2,1.1541506798272583,0.2071588886811276
 ulasan4,toko,1,1.8472978603872037,0.16578605311661485
 ulasan4,tolak,1,2.252762968495368,0.20217458654763626
 ulasan4,transaksi,1,1.5596157879354227,0.13996797777158523
 ulasan4,trusbayar,1,2.252762968495368,0.20217458654763626
 ulasan5,aneh,2,2.252762968495368,0.36262635314319935
 ulasan5,aplikasi,1,2.252762968495368,0.18131317657159968
 ulasan5,bayar,2,1.336472236621213,0.2151314008711618
 ulasan5,bisa,1,1.336472236621213,0.1075657004355809
 ulasan5,blokir,2,2.252762968495368,0.36262635314319935
 ulasan5,diadakan,1,2.252762968495368,0.18131317657159968
 ulasan5,emg,1,2.252762968495368,0.18131317657159968
 ulasan5,fitur,1,2.252762968495368,0.18131317657159968
 ulasan5,gk,1,2.252762968495368,0.18131317657159968
 ulasan5,jatuh,1,2.252762968495368,0.18131317657159968
 ulasan5,kadang,1,2.252762968495368,0.18131317657159968
 ulasan5,langsung,1,1.5596157879354227,0.12552536449525328
 ulasan5,mengisi,2,2.252762968495368,0.36262635314319935
 ulasan5,perkara,1,2.252762968495368,0.18131317657159968
 ulasan5,permanen,2,2.252762968495368,0.36262635314319935
 ulasan5,pulsa,2,1.5596157879354227,0.25105072899050657
 ulasan5,tempo,1,2.252762968495368,0.18131317657159968
 ulasan5,tidak,1,1.1541506798272583,0.09289158643331177
 ulasan5,ush,1,2.252762968495368,0.18131317657159968
 ulasan6,bantu,1,1.8472978603872037,0.23881570567867513
 ulasan6,bayar,1,1.336472236621213,0.17277698802820698
 ulasan6,cair,1,1.8472978603872037,0.23881570567867513
 ulasan6,cepat,1,2.252762968495368,0.29123358478596495
 ulasan6,kali,1,2.252762968495368,0.29123358478596495
 ulasan6,lancar,1,2.252762968495368,0.29123358478596495
 ulasan6,langsung,2,1.5596157879354227,0.40324925716671495
 ulasan6,limit,1,1.336472236621213,0.17277698802820698
 ulasan6,lunas,1,2.252762968495368,0.29123358478596495
 ulasan6,moga,1,2.252762968495368,0.29123358478596495
 ulasan6,nonaktif,1,2.252762968495368,0.29123358478596495
 ulasan6,nya,1,1.8472978603872037,0.23881570567867513
 ulasan6,qris,1,1.8472978603872037,0.23881570567867513
 ulasan6,transaksi,1,1.5596157879354227,0.20162462858335747
